biblionumber;barcode
22188;20143700p13
22188;20143700p14
22188;20143700p15
22188;20143700p16
22188;20143700p17
22188;20143700p18
22188;20143700p19
22188;20143700p20
22188;20143700p21
22188;20143700p22
22188;20143700p23
22188;20143700p24
22188;20143700p25
22188;20143700p26
22188;20143700p27
22188;20143700p28
22188;20143700p29
22188;20143700p30
22188;20143700p31
22188;20143700p32
22188;20143700p33
22188;20143700p34
22188;20143700p35
22188;20143700p36
22188;20143700p37
22188;20143700p38
22188;20143700p39
22188;20143700p40
22188;20143700p41
22188;20143700p42
22188;20143700p43
22188;20143700p44
22188;20143700p45
22188;20143700p46
22188;20143700p47
22188;20143700p48
22188;20143700p49
22188;20143700p50
22188;20143700p51
22188;20143700p52
22188;20143700p53
22188;20143700p54
22189;20130950
22190;20130952
22191;20130953
22192;20130116
22193;20143733
22194;20143739
22195;20143748
22196;20143747
22197;20143753
22198;20143738
22199;20143762
22200;20143765
22201;20143766
22202;20143767
22203;20143768
22204;20143769
22205;20143770
22206;20132300
22207;20143771
22208;20143772
22209;20143774
22210;20143775
22211;20143776
22212;20143777
22213;20143781
22214;20143780
22215;20143779
22216;20143778
22217;20143782
22218;20143783
22219;
22220;20143785
22221;20143786
22222;20143787
22223;20143788
22224;20143789
22225;20143790
22225;20143791
22225;20143792
22225;20143793
22226;20143796
22227;20143798
22228;20143799
22228;20123239
22229;20143800
22230;20143801
22231;20143805
22232;20143806
22233;20143807
22234;20132299
22235;20132298
22236;20143808
22237;20143809
22238;20143811
22239;20143812
22240;20143813
22241;20143815
22242;20143816
22243;20143817
22244;20132297
22245;20132296
22246;20132295
22247;20132294
22248;20132293
22249;20143818
22250;20143819
22251;20143820
22252;20143822a
22253;20143822b
22254;20143822c
22255;20143822d
22256;20143822e
22257;20143822f
22258;20143821
22259;20121406
22259;20121407
22260;20143825
22261;20143826
22262;20121349
22262;20121236
22262;20121348
22263;20143829
22264;20132292
22264;20132319
22265;20132301
22266;20143827
22267;20132302
22268;20132303
22269;20143830
22270;20132304
22271;20143833
22271;20143831
22271;20143832
22272;20143834
22273;20143835
22273;20143836
22274;20143837
22274;20143838
22275;20143847
22275;20143848
22276;20143850
22276;20143851
22277;20132291
22278;20143858
22278;20143857
22279;20132305
22280;20143859
22280;
22281;20132306
22281;20132309
22282;20132307
22283;20143862
22283;20143861
22284;20132308
22285;20143863
22286;20143864
22287;20143865
22288;20143866
22288;20143867
22289;20143868
22290;20143869
22291;20132310
22292;20132311
22293;20132312
22294;20132313
22294;20132314
22295;20132315
22295;20132316
22296;20132317
22297;20143874
22298;20132318
22299;20143875
22300;20143879
22301;20143878
22302;20143877
22303;20143876
22304;20143880
22305;20143881
22306;20143882
22306;20143883
22307;20143884
22308;20143885
22309;20143886
22310;20143887
22311;20143888
22312;20143889
22312;20143890
22312;20143891
22313;20143893
22314;20143892
22315;20132320
22316;20132321
22317;20132322
22318;20132323
22319;20132326
22320;20132327
22320;20132328
22321;20143894
22322;20143895
22323;20132329
22324;20132330
22325;20132331
22326;20132332
22327;20143896
22328;20132333
22329;20132334
22330;20143897
22331;20132335
22332;20132336
22333;20129487
22334;20132337
22335;20132338
22336;20132339
22336;20132340
22337;20132398
22338;20143898
22339;20143899
22340;20143900
22341;20143901
22342;
22343;20143902
22344;20143903
22345;20143904
22346;20143905
22347;20129513
22348;20143906
22349;20129514
22350;20130811
22351;20143907
22352;20129478
22353;20129479
22354;20143910
22355;20132341
22356;20132342
22356;20132343
22357;20132344
22358;20132345
22359;20132346
22360;20132347
22361;20132348
22362;20132349
22363;20132350
22364;20143911
22365;20143912
22365;20143913
22366;20143916
22367;20143914
22368;20143915
22369;20143917
22369;20143918
22370;20143919
22371;20143920
22372;20143921
22373;20143922
22374;20143923
22375;20143924
22376;20143925
22377;20143926
22378;20143927
22379;20143928
22380;20126056
22381;20143945
22383;20143946
22384;20143947
22385;20143948
22386;20143949
22387;20143950
22388;20128131
22389;20123602
22390;20132351
22391;20143951
22392;20143952
22393;20143953
22394;20143954
22395;20132352
22396;20132353
22397;20132354
22398;20132355
22399;20143955
22400;20143956
22401;20143957
22402;20143958
22403;20143959
22404;20143960
22405;20123216
22405;20123215
22406;20143963
22407;20143964
22408;20143965
22409;20143966
22410;20143967
22411;20132356
22412;20127880
22413;20123167
22414;20132360
22415;20132361
22416;20132362
22417;20124974
22418;20129490
22419;20143974
22420;20143975
22421;20143976
22422;20126101
22423;20132363
22424;20132364
22425;20132365
22426;20132366
22427;20132367
22428;20143977
22429;20143978
22430;20143979
22431;20143980
22432;20143810
22433;20123381
22434;20123382
22435;20125312
22435;20143985
22436;20143989
22437;20143986
22438;20143990
22439;20143987
22440;20143988
22440;20143988p1
22440;20143988p2
22440;20143988p3
22440;20143988p4
22440;20143988p5
22440;20143988p6
22440;20143988p7
22440;20143988p8
22440;20143988p9
22440;20143988p10
22440;20143988p11
22440;20143988p12
22440;20143988p13
22440;20143988p14
22440;20143988p15
22440;20143988p16
22440;20143988p17
22440;20143988p18
22440;20143988p19
22440;20143988p20
22440;20143988p21
22440;20143988p22
22440;20143988p23
22440;20143988p24
22440;20143988p25
22440;20143988p26
22440;20143988p27
22440;20143988p28
22440;20143988p29
22440;20143988p30
22440;20143988p31
22440;20143988p32
22440;20143988p33
22440;20143988p34
22440;20143988p35
22440;20143988p36
22440;20143988p37
22440;20143988p38
22440;20143988p39
22440;20143988p40
22440;20143988p41
22440;20143988p42
22440;20143988p43
22440;20143988p44
22440;20143988p45
22440;20143988p46
22440;20143988p47
22440;20143988p48
22440;20143988p49
22440;20143988p50
22440;20143988p51
22440;20143988p52
22440;20143988p53
22440;20143988p54
22440;20143988p55
22440;20143988p56
22440;20143988p57
22440;20143988p58
22440;20143988p59
22440;20143988p60
22440;20143988p61
22440;20143988p62
22440;20143988p63
22440;20143988p64
22440;20143988p65
22440;20143988p66
22440;20143988p67
22440;20143988p68
22440;20143988p69
22440;20143988p70
22440;20143988p71
22440;20143988p72
22440;20143988p73
22440;20143988p74
22440;20143988p75
22440;20143988p76
22440;20143988p77
22440;20143988p78
22440;20143988p79
22440;20143988p80
22440;20143988p81
22440;20143988p82
22440;20143988p83
22440;20143988p84
22440;20143988p85
22440;20143988p86
22440;20143988p87
22440;20143988p88
22440;20143988p89
22440;20143988p90
22440;20143988p91
22440;20143988p92
22441;20143991
22442;20143992
22443;20132368
22444;20143993
22445;20143994
22446;20143995
22447;20130786
22448;20125983
22449;20132369
22450;20132370
22451;20132375
22452;20143997
22453;20143998
22454;20143999
22455;20144001
22456;20144002
22457;20144003
22458;20144004
22459;20144005
22460;20144006
22461;20132372
22462;20132371
22463;20127397
22464;20144007
22465;20144008
22466;20144009
22467;20144010
22468;20144011
22469;20132373
22470;20144012
22471;20144013
22472;20144014
22473;20144015
22474;20144016
22475;20144017
22476;20144018
22477;20144019
22478;20144020
22479;20144021
22480;20144022
22481;20144023
22482;20144024
22483;20132374
22484;20132376
22485;20132377
22486;20132378
22487;20144025
22488;20144026
22489;20144027
22490;20144028
22491;20144029
22492;20144032
22493;20144030
22494;20144031
22495;20144033
22496;20126141
22497;20144035
22498;20144036
22499;20144037
22500;20144038
22501;20144039
22502;20144040
22503;20144041
22504;20126048
22505;20144042
22506;20144043
22507;20144044
22508;20144045
22509;20144046
22510;20144047
22511;20132380
22512;20132381
22513;20144048
22514;20132382
22515;20132383
22516;20144049
22517;20144050
22518;20124504
22519;20144051
22520;20144052
22521;20144053
22522;20126070
22523;20144054
22524;20144057
22525;20132384
22526;20144055
22527;20144056
22528;20144068
22529;20144069
22530;20144070
22531;20144071
22532;20144072
22533;20144073
22534;20144074
22535;20126155
22536;20127115
22537;20132385
22538;20144076
22539;20144077
22540;20144078
22541;20144079
22542;20144080
22543;20144081
22544;20144082
22545;20144083
22546;20144084
22547;20144085
22548;20144086
22549;20144087
22550;20144088
22551;20144089
22552;20144090
22553;20144091
22555;20132386
22556;20132387
22557;20132388
22558;20132389
22561;20144092
22562;20144093
22563;20144094
22564;20144095
22565;20132390
22566;20144096
22567;20144097
22568;20144098
22569;20144099
22570;20144100
22571;20144101
22572;20144102
22573;20144103
22574;20144111
22575;20144107
22576;20132391
22577;20144113
22578;20144112
22579;20144106
22580;20144110
22581;20144109
22582;20144105
22582;20127927
22583;20144108
22584;20144104
22585;20144114
22586;20144115
22587;20132392
22587;20132393
22587;20132394
22587;20132395
22587;20132396
22588;20143828
22589;20132397
22590;20132399
22591;20132405
22592;20144116
22593;20144117
22594;20144118
22595;20144119
22596;20144121
22597;20144120
22598;20144122
22599;20144123
22601;20144124
22602;20144125
22603;20144126
22604;20144127
22605;20144128
22606;20132401
22607;20144129
22608;20132400
22609;20132406
22610;20132407
22611;20144131
22612;20144132
22613;20144133
22614;20132402
22615;20132403
22616;20144134
22617;20144135
22618;20144137
22619;20144138
22620;20123305
22621;20132408
22622;20132409
22623;20144140
22624;20144141
22625;20132410
22625;20132411
22625;20132412
22626;20132413
22627;20132414
22627;20132415
22628;20132416
22628;20132417
22629;20132418
22630;20144142
22631;20144143
22632;20144144
22633;20144145
22634;20144146
22635;20132419
22636;20144147
22637;20144149
22638;20144150
22639;20144152
22640;20132422
22641;20132423
22642;20132424
22643;20132425
22643;20132426
22644;20132427
22645;20124352
22645;20144153
22646;20144156
22647;20144157
22648;20144158
22649;20144160
22650;20144161
22651;20144162
22652;20144163
22653;20144164
22654;20144166
22655;20144171
22656;20144167
22657;20144172
22658;20144173
22659;
22660;20144174
22661;20144168
22662;20144175
22663;20144169
22664;20144176
22665;20144177
22666;20144170
22667;20144178
22668;20144179
22669;20144280
22670;20144182
22671;20125013
22672;20123562
22673;20144183
22673;20144184
22674;20132428
22676;20144188
22677;20144189
22678;20144191
22678;20144190
22679;20144192
22680;20144193
22681;20144194
22682;
22685;
22686;
22687;20125912
22688;
22689;
22690;
22691;
22697;
22700;
22701;
22702;
22703;
22704;
22706;
22707;
22708;
22709;
22710;
22711;
22731;20132429
22735;20132430
22736;20132431
22741;20132432
22742;20144195
22744;20132433
22760;20144196
22800;20144197
22801;20144198
22802;20144199
22803;20144200
22804;20144201
22805;20144202
22806;20144203
22807;20124494
22808;20132435
22809;20132436
22810;20132437
22812;
22821;20144204
22822;20124595
22823;20134580
22823;20134581
22824;20139190
22825;20124685
22826;20124602
22827;20139191
22828;20121635
22829;20124645
22830;20124644
22831;20126076
22834;20124587
22835;20124918
22836;20126193
22837;20126192
22838;20144208
22838;20126393
22839;20144209
22839;20126392
22840;20144210
22840;20126391
22841;20126389
22841;20126390
22842;20126174
22843;20121796
22844;20121795
22845;20121791
22846;20121794
22847;20121790
22848;20121789
22849;20126408
22850;20124660
22851;20124991
22852;20124931
22852;20124930
22853;20126213
22853;20126212
22854;20124929
22855;20126175
22856;20126176
22857;20124928
22858;20144211
22859;20126199
22860;20124673
22860;20124672
22861;20126219
22861;20126218
22861;20126217
22862;20127103
22863;20126403
22864;20121670
22865;20121672
22866;20126440
22867;20120617
22869;20126436
22870;20124562
22871;20126388
22872;20132438
22873;20124868
22874;20132439
22875;20132440
22876;20134287
22877;20124642
22878;20124643
22879;20126423
22880;20124569
22881;20146239
22882;20146241
22883;20146242
22884;20146243
22884;20146245
22885;20146240
22886;20146244
22887;20132441
22888;20132442
22889;20132443
22890;20132444
22891;20132447
22892;20124506
22893;20124477
22893;20124476
22894;20124489
22895;20126182
22895;20126181
22895;20126180
22895;20126179
22895;20126178
22896;20127099
22897;20126222
22898;20126221
22899;20124586
22900;20124917
22901;20124576
22902;20124922
22903;20124565
22903;20124566
22903;20124567
22904;20124624
22905;20124617
22906;20126441
22907;20130225
22908;20132446
22909;20132448
22910;20125028
22911;20132449
22912;20132451
22913;20132456
22914;20132457
22915;20132458
22916;20132459
22917;20132460
22918;20132461
22919;20132462
22920;20132463
22921;20132464
22922;20132465
22923;20132466
22925;20132468
22926;20132469
22927;20132470
22928;20132471
22929;20132472
22930;20132473
22931;20132474
22932;20132475
22933;20132476
22934;20132477
22935;20132478
22936;20121667
22937;20132479
22938;20132480
22939;20124614
22940;20132481
22941;20132482
22942;20132483
22943;20132484
22944;20132485
22945;20144245
22946;20132486
22947;20132487
22948;20132488
22949;20132489
22950;20144246
22952;20132490
22953;20132491
22954;20123851
22955;20132492
22956;20132493
22957;20132494
22959;20123852
22960;2013495
22961;20123853
22962;20123862
22963;20132496
22964;20132497
22965;20132498
22966;20132499
22967;20123844
22968;20123842
22969;20132500
22970;20123841
22971;20132501
22972;20123843
22973;20132502
22974;20123864
22975;20132503
22976;20123863
22977;20132504
22978;20132505
22979;20123834
22980;20123835
22981;20132506
22982;20123836
22983;20123838
22984;20132507
22985;20132508
22986;20132509
22987;20132510
22988;20132511
22989;20132512
22990;20132513
22991;20132514
22992;20132515
22993;20132516
22994;20132517
22995;20132518
22996;20132519
22997;20132520
22998;20132521
22999;20132522
23000;20132523
23001;20132524
23002;20132525
23003;20132526
23004;20132527
23005;20132528
23005;20132529
23005;20132530
23006;20132531
23008;20132532
23008;20132533
23009;20132534
23010;20132535
23011;20132536
23012;20132537
23013;20132538
23014;20132539
23015;20132540
23016;20132541
23017;20123847
23018;20132542
23019;20123846
23020;20132543
23021;20123882
23022;20123845
23023;20132544
23024;20132545
23025;20132546
23026;20132547
23027;20123891
23028;20123892
23029;20123893
23030;20132548
23031;20132549
23032;20123840
23033;20123839
23034;20132550
23035;20123837
23036;20123865
23037;20123867
23038;20132551
23039;20132552
23040;20123866
23041;20123868
23042;20123869
23043;20123873
23044;20132553
23045;20123874
23046;20123875
23047;20123876
23048;20123877
23049;20123878
23050;20132554
23051;20123879
23052;20132555
23053;20132556
23054;20132557
23055;20123880
23056;20123890
23057;20132558
23058;20132559
23059;20132560
23060;20132561
23061;20123881
23062;20123871
23063;20132562
23064;20123848
23065;20123861
23066;20132563
23067;20123870
23068;20123860
23069;20132564
23070;20132565
23071;20132566
23072;20126414
23073;20132567
23074;20132568
23075;20124588
23076;20132569
23077;20126211
23078;20132570
23079;20132571
23080;20132572
23081;20144250
23082;20132573
23083;20144251
23084;20132574
23085;20144252
23086;20132575
23087;20132576
23088;20144253
23089;20132577
23090;20132578
23091;20144254
23092;20132579
23093;20132580
23094;20144255
23095;20132581
23096;20132582
23097;20144256
23098;20132583
23099;2032584
23100;20132585
23101;20144257
23102;20132586
23103;20132587
23104;20144258
23105;20132588
23106;20144259
23107;20132589
23108;20132590
23109;20132591
23110;20132592
23111;20134620
23112;20132593
23113;20132594
23114;20132595
23115;20144261
23116;20144262
23117;20144263
23118;20132596
23119;20144264
23120;20132597
23121;20144265
